Wenner_1
5
11
1
Type of measurement (0=app.resistivity,1=resistance)
1
345
2
0
4	180	0	270	0	210	0	240	0	0.0864247523873983
4	320	0	380	0	340	0	360	0	0.0955723421394144
4	100	0	190	0	130	0	160	0	0.224095401230655
4	190	0	280	0	220	0	250	0	0.080315958840876
4	370	0	400	0	380	0	390	0	0.395847739356448
4	150	0	210	0	170	0	190	0	0.46232814974447
4	60	0	180	0	100	0	140	0	0.120433514565044
4	280	0	370	0	310	0	340	0	0.0490591635194028
4	20	0	110	0	50	0	80	0	0.775390146744175
4	110	0	200	0	140	0	170	0	0.220133771604454
4	200	0	290	0	230	0	260	0	0.0633672213340564
4	160	0	280	0	200	0	240	0	0.0570161275549844
4	30	0	120	0	60	0	90	0	0.358932107306335
4	310	0	400	0	340	0	370	0	0.0726411367351441
4	230	0	290	0	250	0	270	0	0.0928965293341396
4	140	0	230	0	170	0	200	0	0.171522674200136
4	210	0	255	0	225	0	240	0	0.203486074532695
4	320	0	350	0	330	0	340	0	0.172960381131857
4	100	0	160	0	120	0	140	0	0.498125863143473
4	230	0	320	0	260	0	290	0	0.0583479758054822
4	60	0	150	0	90	0	120	0	0.214956380326166
4	160	0	250	0	190	0	220	0	0.0935947339706464
4	80	0	170	0	110	0	140	0	0.243867414951286
4	230	0	275	0	245	0	260	0	0.126755806421524
4	30	0	150	0	70	0	110	0	0.162408616268875
4	120	0	180	0	140	0	160	0	0.512413057251002
4	180	0	240	0	200	0	220	0	0.155858223472944
4	240	0	300	0	260	0	280	0	0.0941124686064754
4	300	0	360	0	320	0	340	0	0.0794472478563634
4	10	0	70	0	30	0	50	0	20.4274426724015
4	10	0	250	0	90	0	170	0	0.0716682825009641
4	190	0	250	0	210	0	230	0	0.171227972824814
4	140	0	200	0	160	0	180	0	0.521927029362918
4	30	0	90	0	50	0	70	0	1.82612228813356
4	50	0	140	0	80	0	110	0	0.273452006507033
4	90	0	360	0	180	0	270	0	0.0241681715636128
4	270	0	330	0	290	0	310	0	0.11868196184989
4	330	0	390	0	350	0	370	0	0.105143217294332
4	200	0	380	0	260	0	320	0	0.0340305090549878
4	220	0	280	0	240	0	260	0	0.08763475718316
4	170	0	260	0	200	0	230	0	0.0861434297875874
4	40	0	100	0	60	0	80	0	1.48531804607532
4	280	0	340	0	300	0	320	0	0.104578630128232
4	120	0	210	0	150	0	180	0	0.242117138843197
4	340	0	400	0	360	0	380	0	0.101825444038543
4	220	0	265	0	235	0	250	0	0.129839854889272
4	330	0	360	0	340	0	350	0	0.186374130516694
4	110	0	170	0	130	0	150	0	0.503994813306488
4	170	0	230	0	190	0	210	0	0.225403852812431
4	70	0	160	0	100	0	130	0	0.219353447776097
4	290	0	350	0	310	0	330	0	0.0784386611870221
4	90	0	120	0	100	0	110	0	0.444055351413823
4	260	0	275	0	265	0	270	0	0.603284896008083
4	190	0	400	0	260	0	330	0	0.0309799443668955
4	150	0	180	0	160	0	170	0	1.72480485691541
0
0
0
0
0
0
0
0
